totalMinutesPlayed,avgMinutesPlayed,totalFieldGoalsMade,avgFieldGoalsMade,sdFieldGoalsMade,totalFieldGoalsAttempted,avgFieldGoalsAttempted,avgFieldGoalPercentage,totalThreePointersMade,avgThreePointersMade,sdThreePointersMade,totalThreePointersAttempted,avgThreePointersAttempted,avgThreePointersPercentage,totalFreeThrowsAttempted,avgFreeThrowsAttempted,totalFreeThrowsMade,avgFreeThrowsMade,sdFreeThrowsMade,avgFreeThrowsPercentage,totalReboundsOffensive,avgReboundsOffensive,sdReboundsOffensive,totalReboundsDefensive,avgReboundsDefensive,sdReboundsDefensive,totalRebounds,avgRebounds,sdRebounds,totalAssists,avgAssists,sdAssists,totalSteals,avgSteals,sdSteals,totalBlocks,avgBlocks,sdBlocks,totalTurnovers,avgTurnovers,sdTurnovers,totalFouls,avgFouls,sdFouls,totalPoints,avgPoints,sdPoints,avgPlusMinusPoints,totalPlusMinusPoints,totalFieldGoalsPercentage,totalThreePointersPercentage,totalFreeThrowsPercentage
3582,41.172413793103445,829,9.528735632183908,2.940649669003196,1647,18.93103448275862,0.5021724137931034,123,1.4137931034482758,1.1964261135014411,352,4.045977011494253,0.3237931034482759,725,8.333333333333334,557,6.402298850574713,3.886349904996774,0.7387701149425286,139,1.5977011494252873,1.4663653064551845,595,6.839080459770115,2.7103314961517797,734,8.436781609195402,3.1868229766193497,499,5.735632183908046,2.451671333652714,155,1.7816091954022988,1.2522100217292278,70,0.8045977011494253,1.0436862272373275,278,3.1954022988505746,1.7376747391455114,192,2.206896551724138,1.4316840874939274,2338,26.873563218390803,7.050984753426288,4.873563218390805,424,0.5033394049787493,0.3494318181818182,0.7682758620689655
461,10.477272727272727,90,2.0454545454545454,1.6699052396809055,176,4.0,0.41920454545454544,19,0.4318181818181818,0.5865836157500351,51,1.1590909090909092,0.2780227272727273,43,0.9772727272727273,34,0.7727272727272727,1.4283448929416136,0.2265227272727273,19,0.4318181818181818,0.728098104580895,35,0.7954545454545454,0.9042418243786351,54,1.2272727272727273,1.3094226734876526,33,0.75,0.8660254037844387,17,0.38636363636363635,0.6547113367438263,2,0.045454545454545456,0.21070705494148542,23,0.5227272727272727,0.7621461851974288,48,1.0909090909090908,1.0073724010186291,233,5.295454545454546,4.168428098437027,1.5681818181818181,69,0.5113636363636364,0.37254901960784315,0.7906976744186046
218,19.818181818181817,27,2.4545454545454546,1.507556722888818,73,6.636363636363637,0.3487272727272727,3,0.2727272727272727,0.4670993664969138,20,1.8181818181818181,0.18181818181818182,12,1.0909090909090908,6,0.5454545454545454,0.8201995322647245,0.29545454545454547,5,0.45454545454545453,0.6875516509523286,19,1.7272727272727273,1.6787441193290353,24,2.1818181818181817,1.6011359603844901,14,1.2727272727272727,1.1037127426019047,5,0.45454545454545453,0.6875516509523286,1,0.09090909090909091,0.30151134457776363,13,1.1818181818181819,1.1677484162422844,23,2.090909090909091,1.2210278829367867,63,5.7272727272727275,3.4085454109021076,-4.7272727272727275,-52,0.3698630136986301,0.15,0.5
12,3.0,2,0.5,0.5773502691896257,8,2.0,0.13325,0,0.0,0.0,0,0.0,0.0,4,1.0,3,0.75,1.5,0.1875,2,0.5,0.5773502691896257,2,0.5,0.5773502691896257,4,1.0,0.816496580927726,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,1.75,1.2583057392117916,-2.25,-9,0.25,,0.75
6,2.0,0,0.0,0.0,1,0.3333333333333333,0.0,0,0.0,0.0,1,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,3,1.0,1.0,4,1.3333333333333333,1.1547005383792517,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.3333333333333335,7,0.0,0.0,
34,4.857142857142857,6,0.8571428571428571,1.0690449676496976,14,2.0,0.2858571428571429,2,0.2857142857142857,0.4879500364742666,7,1.0,0.21428571428571427,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.37796447300922725,1,0.14285714285714285,0.37796447300922725,7,1.0,0.9999999999999999,2,0.2857142857142857,0.48795003647426666,1,0.14285714285714285,0.37796447300922725,3,0.42857142857142855,0.7867957924694432,8,1.1428571428571428,1.4638501094227998,14,2.0,2.516611478423583,0.2857142857142857,2,0.42857142857142855,0.2857142857142857,
7,2.3333333333333335,0,0.0,0.0,1,0.3333333333333333,0.0,0,0.0,0.0,1,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1.3333333333333333,-4,0.0,0.0,
172,13.23076923076923,29,2.230769230769231,1.877669040497027,60,4.615384615384615,0.36407692307692313,13,1.0,1.0801234497346435,34,2.6153846153846154,0.23715384615384616,12,0.9230769230769231,9,0.6923076923076923,1.1094003924504583,0.25,1,0.07692307692307693,0.2773500981126145,11,0.8461538461538461,1.3445044840729643,12,0.9230769230769231,1.3204505835470495,11,0.8461538461538461,1.214231845389905,7,0.5384615384615384,0.8770580193070292,1,0.07692307692307693,0.2773500981126145,4,0.3076923076923077,0.4803844614152614,16,1.2307692307692308,1.4806443503784736,80,6.153846153846154,5.257473313391675,0.07692307692307693,1,0.48333333333333334,0.38235294117647056,0.75
19,3.1666666666666665,3,0.5,0.5477225575051661,8,1.3333333333333333,0.3055,0,0.0,0.0,1,0.16666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.3333333333333333,0.5163977794943223,2,0.3333333333333333,0.5163977794943223,3,0.5,0.8366600265340756,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1.0,1.0954451150103321,1.3333333333333333,8,0.375,0.0,
27,6.75,3,0.75,0.5,10,2.5,0.3,2,0.5,0.5773502691896257,5,1.25,0.25,2,0.5,1,0.25,0.5,0.125,1,0.25,0.5,5,1.25,1.5,6,1.5,1.7320508075688772,2,0.5,0.5773502691896257,0,0.0,0.0,1,0.25,0.5,1,0.25,0.5,2,0.5,1.0,9,2.25,0.9574271077563381,-4.25,-17,0.3,0.4,0.5
90,8.181818181818182,12,1.0909090909090908,1.1361818036340359,23,2.090909090909091,0.4090909090909091,0,0.0,0.0,0,0.0,0.0,6,0.5454545454545454,3,0.2727272727272727,0.6466697906828632,0.13636363636363635,6,0.5454545454545454,0.6875516509523286,17,1.5454545454545454,2.2074254852038093,23,2.090909090909091,2.2115399817568506,2,0.18181818181818182,0.40451991747794525,2,0.18181818181818182,0.40451991747794525,5,0.45454545454545453,0.6875516509523286,4,0.36363636363636365,0.6741998624632421,16,1.4545454545454546,1.5075567228888183,27,2.4545454545454546,2.0670576365276494,-4.2727272727272725,-47,0.5217391304347826,,0.5
398,15.92,69,2.76,2.3853720883753127,160,6.4,0.37428000000000006,18,0.72,0.7371114795831993,46,1.84,0.30932000000000004,43,1.72,41,1.64,1.6802777548171415,0.54332,2,0.08,0.27688746209726917,40,1.6,1.224744871391589,42,1.68,1.2819256348686274,47,1.88,1.7156145643277028,19,0.76,1.0908712114635715,2,0.08,0.27688746209726917,35,1.4,1.4719601443879744,26,1.04,1.171893055416463,197,7.88,5.372150407425317,-1.6,-40,0.43125,0.391304347826087,0.9534883720930233
266,24.181818181818183,50,4.545454545454546,2.7336289566668097,118,10.727272727272727,0.3858181818181818,12,1.0909090909090908,1.2210278829367867,39,3.5454545454545454,0.24845454545454546,29,2.6363636363636362,26,2.3636363636363638,2.5796405669289384,0.5649090909090909,7,0.6363636363636364,0.8090398349558905,23,2.090909090909091,1.8683974659876552,30,2.727272727272727,2.2843339988236875,14,1.2727272727272727,1.2720777563426766,7,0.6363636363636364,0.674199862463242,1,0.09090909090909091,0.30151134457776363,14,1.2727272727272727,1.009049958219026,17,1.5454545454545454,1.5724907862137931,138,12.545454545454545,7.594256202731594,5.363636363636363,59,0.423728813559322,0.3076923076923077,0.896551724137931
506,26.63157894736842,107,5.631578947368421,3.84722881963671,250,13.157894736842104,0.41036842105263155,18,0.9473684210526315,0.8481145238787242,69,3.6315789473684212,0.25963157894736844,78,4.105263157894737,64,3.3684210526315788,3.1483774712944417,0.6027894736842105,13,0.6842105263157895,0.8200698871944031,45,2.3684210526315788,1.1647854507156374,58,3.0526315789473686,1.177270110161938,101,5.315789473684211,2.7498006307316043,15,0.7894736842105263,0.8549819600709617,3,0.15789473684210525,0.3746343246326776,39,2.0526315789473686,1.5802139169719436,32,1.6842105263157894,1.2495613265350085,296,15.578947368421053,10.12870392867981,-0.5789473684210527,-11,0.428,0.2608695652173913,0.8205128205128205
479,26.61111111111111,67,3.7222222222222223,1.8086574662067332,194,10.777777777777779,0.33055555555555555,14,0.7777777777777778,0.8782037520219095,68,3.7777777777777777,0.16216666666666668,71,3.9444444444444446,55,3.0555555555555554,1.8302112453523989,0.7122222222222222,3,0.16666666666666666,0.5144957554275265,32,1.7777777777777777,1.555088632070459,35,1.9444444444444444,1.7977836754712315,54,3.0,2.3763541031440183,18,1.0,0.9074852129730301,0,0.0,0.0,20,1.1111111111111112,1.078609610939221,23,1.2777777777777777,0.8264420947336313,203,11.277777777777779,4.098860036006505,-0.2222222222222222,-4,0.34536082474226804,0.20588235294117646,0.7746478873239436
101,25.25,16,4.0,0.816496580927726,51,12.75,0.318,4,1.0,1.1547005383792515,21,5.25,0.14575,18,4.5,15,3.75,4.5,0.54175,2,0.5,0.5773502691896257,5,1.25,0.9574271077563382,7,1.75,0.9574271077563381,5,1.25,1.8929694486000912,6,1.5,1.2909944487358056,0,0.0,0.0,3,0.75,1.5,9,2.25,2.06155281280883,51,12.75,5.619905100029122,-6.25,-25,0.3137254901960784,0.19047619047619047,0.8333333333333334
145,16.11111111111111,9,1.0,0.8660254037844386,36,4.0,0.25922222222222224,3,0.3333333333333333,0.5,15,1.6666666666666667,0.2222222222222222,7,0.7777777777777778,4,0.4444444444444444,0.7264831572567789,0.29633333333333334,3,0.3333333333333333,0.5,19,2.111111111111111,1.536590742882148,22,2.4444444444444446,1.3333333333333335,3,0.3333333333333333,0.7071067811865476,6,0.6666666666666666,0.8660254037844386,4,0.4444444444444444,0.5270462766947299,6,0.6666666666666666,0.7071067811865476,8,0.8888888888888888,1.3642254619787415,25,2.7777777777777777,2.386303510546059,-7.333333333333333,-66,0.25,0.2,0.5714285714285714
295,24.583333333333332,21,1.75,1.912875037500074,49,4.083333333333333,0.4041666666666666,5,0.4166666666666667,0.6685579234215215,16,1.3333333333333333,0.19441666666666668,21,1.75,15,1.25,1.3568010505999362,0.4375,12,1.0,1.2060453783110545,32,2.6666666666666665,1.9227505550564008,44,3.6666666666666665,2.3094010767585034,8,0.6666666666666666,0.778498944161523,11,0.9166666666666666,1.3113721705515067,4,0.3333333333333333,0.6513389472789296,5,0.4166666666666667,0.5149286505444373,25,2.0833333333333335,1.2401124093721456,62,5.166666666666667,4.725815626252608,-3.75,-45,0.42857142857142855,0.3125,0.7142857142857143
134,33.5,10,2.5,0.5773502691896257,23,5.75,0.45375,0,0.0,0.0,4,1.0,0.0,18,4.5,13,3.25,2.7537852736430506,0.64575,4,1.0,0.816496580927726,10,2.5,1.7320508075688772,14,3.5,2.081665999466133,7,1.75,1.2583057392117916,4,1.0,0.816496580927726,0,0.0,0.0,5,1.25,0.9574271077563381,9,2.25,1.2583057392117916,33,8.25,2.8722813232690143,-13.0,-52,0.43478260869565216,0.0,0.7222222222222222
14,2.0,2,0.2857142857142857,0.4879500364742666,6,0.8571428571428571,0.19042857142857142,1,0.14285714285714285,0.37796447300922725,5,0.7142857142857143,0.04757142857142858,0,0.0,0,0.0,0.0,0.0,1,0.14285714285714285,0.37796447300922725,1,0.14285714285714285,0.37796447300922725,2,0.2857142857142857,0.4879500364742666,4,0.5714285714285714,1.1338934190276817,2,0.2857142857142857,0.7559289460184545,0,0.0,0.0,0,0.0,0.0,2,0.2857142857142857,0.4879500364742666,5,0.7142857142857143,1.2535663410560174,-1.7142857142857142,-12,0.3333333333333333,0.2,
54,4.153846153846154,4,0.3076923076923077,0.48038446141526137,7,0.5384615384615384,0.3076923076923077,0,0.0,0.0,0,0.0,0.0,4,0.3076923076923077,2,0.15384615384615385,0.3755338080994054,0.07692307692307693,3,0.23076923076923078,0.5991446895152781,11,0.8461538461538461,1.4051188470584879,14,1.0769230769230769,1.497861723788195,1,0.07692307692307693,0.2773500981126145,0,0.0,0.0,0,0.0,0.0,3,0.23076923076923078,0.5991446895152781,10,0.7692307692307693,1.4232501627054273,10,0.7692307692307693,0.9268086959962983,-2.0,-26,0.5714285714285714,,0.5
551,32.411764705882355,62,3.6470588235294117,1.8351149988007645,173,10.176470588235293,0.36358823529411766,40,2.3529411764705883,1.411611511296054,118,6.9411764705882355,0.35323529411764704,34,2.0,24,1.411764705882353,1.804813824519435,0.38335294117647056,26,1.5294117647058822,1.1788578719900635,46,2.7058823529411766,1.8962036376122997,72,4.235294117647059,2.385618676693372,27,1.588235294117647,1.121317502394603,15,0.8823529411764706,0.9926198253344827,8,0.47058823529411764,0.7998161553463028,26,1.5294117647058822,1.4627733530362594,70,4.117647058823529,1.1114378604524227,188,11.058823529411764,5.835993791070357,0.8823529411764706,15,0.3583815028901734,0.3389830508474576,0.7058823529411765
4,0.6666666666666666,3,0.5,0.5477225575051661,3,0.5,0.5,2,0.3333333333333333,0.5163977794943222,2,0.3333333333333333,0.3333333333333333,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16666666666666666,0.408248290463863,8,1.3333333333333333,1.505545305418162,-0.5,-3,1.0,1.0,
233,12.944444444444445,48,2.6666666666666665,2.7439773622801416,105,5.833333333333333,0.36166666666666664,1,0.05555555555555555,0.2357022603955158,3,0.16666666666666666,0.05555555555555555,22,1.2222222222222223,13,0.7222222222222222,1.0178151661369075,0.3472222222222222,11,0.6111111111111112,1.0921586228732252,31,1.7222222222222223,1.6379885640466822,42,2.3333333333333335,2.1693045781865616,9,0.5,0.6183469424008423,6,0.3333333333333333,0.5940885257860046,3,0.16666666666666666,0.5144957554275265,7,0.3888888888888889,0.6978023391872253,29,1.6111111111111112,1.4199788270537859,110,6.111111111111111,5.959558697527951,-3.611111111111111,-65,0.45714285714285713,0.3333333333333333,0.5909090909090909
135,12.272727272727273,8,0.7272727272727273,1.009049958219026,31,2.8181818181818183,0.2,4,0.36363636363636365,0.504524979109513,21,1.9090909090909092,0.18936363636363637,11,1.0,8,0.7272727272727273,1.4206272622267315,0.20454545454545456,2,0.18181818181818182,0.40451991747794525,16,1.4545454545454546,1.7529196424044298,18,1.6363636363636365,1.8040358795061298,7,0.6363636363636364,0.9244162777371754,3,0.2727272727272727,0.4670993664969138,0,0.0,0.0,5,0.45454545454545453,0.5222329678670935,22,2.0,1.1832159566199232,28,2.5454545454545454,2.9787123514578027,-4.7272727272727275,-52,0.25806451612903225,0.19047619047619047,0.7272727272727273
1965,38.529411764705884,556,10.901960784313726,3.047982296279191,1206,23.647058823529413,0.4589607843137255,170,3.3333333333333335,1.6931233465600393,491,9.627450980392156,0.33884313725490195,411,8.058823529411764,297,5.823529411764706,3.1158041167759003,0.7239019607843137,35,0.6862745098039216,0.9271503886302668,447,8.764705882352942,2.5891174967090054,482,9.450980392156863,2.823570261142415,404,7.921568627450981,3.0844327663601416,85,1.6666666666666667,1.2110601416389968,23,0.45098039215686275,0.6422997895125322,216,4.235294117647059,2.0058737277716925,135,2.6470588235294117,1.439771223656935,1579,30.96078431372549,7.386367941860806,1.9607843137254901,100,0.46102819237147596,0.34623217922606925,0.7226277372262774
26,3.25,12,1.5,1.0690449676496976,14,1.75,0.645875,3,0.375,0.5175491695067657,4,0.5,0.3125,8,1.0,7,0.875,1.6420805617960927,0.21875,2,0.25,0.4629100498862757,5,0.625,0.7440238091428449,7,0.875,0.8345229603962802,1,0.125,0.3535533905932738,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,34,4.25,3.24037034920393,3.5,28,0.8571428571428571,0.75,0.875
2,1.0,0,0.0,0.0,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-3.0,-6,0.0,,
131,32.75,23,5.75,1.707825127659933,47,11.75,0.483,9,2.25,2.0615528128088303,15,3.75,0.45,6,1.5,5,1.25,1.2583057392117916,0.625,0,0.0,0.0,16,4.0,2.449489742783178,16,4.0,2.449489742783178,7,1.75,0.5,3,0.75,0.9574271077563381,1,0.25,0.5,3,0.75,0.9574271077563382,6,1.5,1.2909944487358056,60,15.0,5.887840577551898,-16.0,-64,0.48936170212765956,0.6,0.8333333333333334
214,14.266666666666667,31,2.066666666666667,1.9073791542572858,65,4.333333333333333,0.4196666666666667,21,1.4,1.2421180068162376,51,3.4,0.3656,2,0.13333333333333333,1,0.06666666666666667,0.2581988897471611,0.06666666666666667,5,0.3333333333333333,0.6172133998483676,9,0.6,0.6324555320336759,14,0.9333333333333333,0.7988086367179803,7,0.4666666666666667,0.6399404734221844,2,0.13333333333333333,0.3518657752744984,0,0.0,0.0,3,0.2,0.41403933560541256,15,1.0,0.9258200997725515,84,5.6,5.025648501153146,1.2,18,0.47692307692307695,0.4117647058823529,0.5
104,20.8,12,2.4,0.8944271909999159,23,4.6,0.5276,8,1.6,1.140175425099138,16,3.2,0.43339999999999995,4,0.8,4,0.8,1.0954451150103321,0.4,5,1.0,0.7071067811865476,15,3.0,2.1213203435596424,20,4.0,1.5811388300841898,7,1.4,0.8944271909999159,4,0.8,0.4472135954999579,0,0.0,0.0,1,0.2,0.447213595499958,8,1.6,1.140175425099138,36,7.2,3.420526275297414,7.8,39,0.5217391304347826,0.5,1.0
175,5.46875,25,0.78125,1.184152752788036,34,1.0625,0.3625,2,0.0625,0.24593468841898236,2,0.0625,0.0625,17,0.53125,14,0.4375,0.840026881290309,0.2109375,25,0.78125,1.33765261414503,34,1.0625,1.3897667476606372,59,1.84375,2.3706454136836563,8,0.25,0.6221710168382552,1,0.03125,0.1767766952966369,6,0.1875,0.47092907485988494,7,0.21875,0.4908435793150795,14,0.4375,0.7156093726283553,66,2.0625,2.906472199275487,-0.25,-8,0.7352941176470589,1.0,0.8235294117647058
35,8.75,4,1.0,0.0,13,3.25,0.475,2,0.5,0.5773502691896257,6,1.5,0.33325,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,1.0,0.816496580927726,4,1.0,0.816496580927726,12,3.0,2.5819888974716108,0,0.0,0.0,1,0.25,0.5,4,1.0,0.816496580927726,1,0.25,0.5,10,2.5,0.5773502691896257,-1.75,-7,0.3076923076923077,0.3333333333333333,
4,4.0,0,0.0,,2,2.0,0.0,0,0.0,,2,2.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,2,2.0,,0,0.0,,0,0.0,,-2.0,-2,0.0,0.0,
1127,41.74074074074074,166,6.148148148148148,2.051335469389931,393,14.555555555555555,0.41785185185185186,31,1.1481481481481481,1.166971877049041,108,4.0,0.25774074074074077,79,2.925925925925926,60,2.2222222222222223,2.275848672360967,0.5728148148148148,40,1.4814814814814814,1.2206672314879639,154,5.703703703703703,2.812264551714847,194,7.185185185185185,2.9876288132775004,71,2.6296296296296298,1.8428270119605352,34,1.2592592592592593,1.318291218923853,22,0.8148148148148148,0.9214135059802677,48,1.7777777777777777,1.1875421719907087,62,2.2962962962962963,1.1706281947614154,423,15.666666666666666,5.3923022056375025,2.7777777777777777,75,0.4223918575063613,0.28703703703703703,0.759493670886076
488,34.857142857142854,65,4.642857142857143,2.9248837677666883,138,9.857142857142858,0.44471428571428573,24,1.7142857142857142,1.5898026693500447,57,4.071428571428571,0.37378571428571433,38,2.7142857142857144,32,2.2857142857142856,2.198900824313101,0.5450714285714285,19,1.3571428571428572,1.0082080720186266,64,4.571428571428571,2.10180456217566,83,5.928571428571429,2.2001498450467736,22,1.5714285714285714,1.2838814775327387,13,0.9285714285714286,1.2066664642907567,9,0.6428571428571429,0.928782731664065,23,1.6428571428571428,1.3926810257774174,24,1.7142857142857142,1.2043875831929896,186,13.285714285714286,7.640263501583329,3.857142857142857,54,0.47101449275362317,0.42105263157894735,0.8421052631578947
34,5.666666666666667,0,0.0,0.0,7,1.1666666666666667,0.0,0,0.0,0.0,3,0.5,0.0,0,0.0,0,0.0,0.0,0.0,2,0.3333333333333333,0.5163977794943222,1,0.16666666666666666,0.408248290463863,3,0.5,0.5477225575051661,3,0.5,0.8366600265340756,1,0.16666666666666666,0.408248290463863,0,0.0,0.0,1,0.16666666666666666,0.408248290463863,6,1.0,1.6733200530681511,0,0.0,0.0,0.3333333333333333,2,0.0,0.0,
464,24.42105263157895,82,4.315789473684211,2.7699304359284986,196,10.31578947368421,0.35600000000000004,33,1.736842105263158,1.758853959674307,87,4.578947368421052,0.31094736842105264,35,1.8421052631578947,29,1.5263157894736843,1.71167302993402,0.4526315789473684,13,0.6842105263157895,0.820069887194403,53,2.789473684210526,1.9882696935448687,66,3.473684210526316,2.2452028132252595,55,2.8947368421052633,1.9690589078176766,3,0.15789473684210525,0.3746343246326776,5,0.2631578947368421,0.5619514869490163,19,1.0,1.1547005383792517,29,1.5263157894736843,1.3067525929499,226,11.894736842105264,7.355230465775928,3.0,57,0.41836734693877553,0.3793103448275862,0.8285714285714286
157,39.25,26,6.5,3.1091263510296048,65,16.25,0.39475,9,2.25,1.2583057392117916,24,6.0,0.36775,28,7.0,25,6.25,3.593976442141304,0.9195,0,0.0,0.0,17,4.25,2.5,17,4.25,2.5,40,10.0,2.943920288775949,4,1.0,0.816496580927726,0,0.0,0.0,10,2.5,2.0816659994661326,10,2.5,1.7320508075688772,86,21.5,9.1104335791443,-7.25,-29,0.4,0.375,0.8928571428571429
557,27.85,81,4.05,2.2354794611117836,188,9.4,0.42279999999999995,29,1.45,1.5035046776746235,77,3.85,0.29874999999999996,21,1.05,15,0.75,1.2513150976809202,0.31070000000000003,12,0.6,0.5982430416161189,72,3.6,1.8467610337532774,84,4.2,2.1908902300206643,62,3.1,1.9439514830419642,9,0.45,0.6863327411532597,3,0.15,0.36634754853252327,34,1.7,1.1742858972247996,42,2.1,1.2937094768634556,206,10.3,6.096590936960719,0.6,12,0.4308510638297872,0.37662337662337664,0.7142857142857143
3,3.0,3,3.0,,3,3.0,1.0,1,1.0,,1,1.0,1.0,2,2.0,1,1.0,,0.5,0,0.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,8,8.0,,0.0,0,1.0,1.0,0.5
